filename,id,toRemove,url
vase01_9d23496de9.jpg,116,True,static/images/vase01_9d23496de9.jpg
vase00_screenshot_0128_vase.jpg,7,False,static/images/vase00_screenshot_0128_vase.jpg
vase00_135b812f28.jpg,146,False,static/images/vase00_135b812f28.jpg
vase01_screenshot_065_vase.jpg,21,False,static/images/vase01_screenshot_065_vase.jpg
vase00_8664de8403.jpg,147,False,static/images/vase00_8664de8403.jpg
vase00_f47740bbaf.jpg,31,False,static/images/vase00_f47740bbaf.jpg
vase00_9d4f88a6a3.jpg,148,False,static/images/vase00_9d4f88a6a3.jpg
vase01_5d10de2f43.jpg,149,False,static/images/vase01_5d10de2f43.jpg
vase00_screenshot_0182_vessel.jpg,32,False,static/images/vase00_screenshot_0182_vessel.jpg
vase00_edb2289ecf.jpg,33,False,static/images/vase00_edb2289ecf.jpg
vase00_screenshot_010_vase.jpg,78,False,static/images/vase00_screenshot_010_vase.jpg
vase04_screenshot_0125_vase.jpg,82,False,static/images/vase04_screenshot_0125_vase.jpg
vase01_3ee0bbf876.jpg,98,False,static/images/vase01_3ee0bbf876.jpg
vase00_e394853e63.jpg,101,False,static/images/vase00_e394853e63.jpg
vase00_d064a7893e.jpg,102,False,static/images/vase00_d064a7893e.jpg
vase01_b380b178e3.jpg,103,False,static/images/vase01_b380b178e3.jpg
vase01_screenshot_0184_planter.jpg,112,False,static/images/vase01_screenshot_0184_planter.jpg
vase01_screenshot_059_planter.jpg,113,False,static/images/vase01_screenshot_059_planter.jpg
vase02_screenshot_068_vessel.jpg,114,False,static/images/vase02_screenshot_068_vessel.jpg
vase00_screenshot_062_vase.jpg,133,False,static/images/vase00_screenshot_062_vase.jpg
vase00_screenshot_029_vessel.jpg,134,False,static/images/vase00_screenshot_029_vessel.jpg
vase00_screenshot_068_vase.jpg,150,False,static/images/vase00_screenshot_068_vase.jpg
vase02_screenshot_0131_vase.jpg,153,False,static/images/vase02_screenshot_0131_vase.jpg
vase02_screenshot_040_planter.jpg,154,False,static/images/vase02_screenshot_040_planter.jpg
vase00_screenshot_0174_vase.jpg,117,True,static/images/vase00_screenshot_0174_vase.jpg
vase01_screenshot_0169_vessel.jpg,118,False,static/images/vase01_screenshot_0169_vessel.jpg
vase03_screenshot_0182_vase.jpg,119,False,static/images/vase03_screenshot_0182_vase.jpg
vase00_screenshot_073_vase.jpg,130,False,static/images/vase00_screenshot_073_vase.jpg
vase01_screenshot_074_vessel.jpg,126,False,static/images/vase01_screenshot_074_vessel.jpg
vase01_screenshot_058_planter.jpg,127,True,static/images/vase01_screenshot_058_planter.jpg
vase00_08f36d0be4.jpg,128,True,static/images/vase00_08f36d0be4.jpg
vase00_screenshot_028_vessel.jpg,129,False,static/images/vase00_screenshot_028_vessel.jpg
